Customer_ID,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue
14575-MAH,Two Year,No,Credit Card,20.0,165.0,0.0,0.0,22.0,188.0
14579-KAR,Two Year,Yes,Bank Withdrawal,25.0,1725.0,0.0,0.0,1327.0,3052.0
14583-DEL,Month-to-Month,Yes,Bank Withdrawal,96.0,1244.0,0.0,0.0,221.0,1465.0
14600-ASS,One Year,No,Bank Withdrawal,20.0,79.0,0.0,0.0,178.0,257.0
14610-CHH,One Year,Yes,Bank Withdrawal,49.0,1119.0,0.0,0.0,594.0,1713.0
14613-ODI,Two Year,Yes,Bank Withdrawal,114.0,8196.0,0.0,0.0,1539.0,9735.0
14622-PUN,Month-to-Month,No,Bank Withdrawal,34.0,163.0,0.0,0.0,0.0,163.0
14646-UTT,One Year,No,Credit Card,19.0,183.0,0.0,0.0,205.0,388.0
14653-PUN,Month-to-Month,No,Bank Withdrawal,20.0,185.0,0.0,0.0,393.0,579.0
14654-MAH,Month-to-Month,Yes,Bank Withdrawal,74.0,622.0,33.0,0.0,158.0,747.0
14658-RAJ,Month-to-Month,Yes,Bank Withdrawal,83.0,1329.0,0.0,0.0,384.0,1713.0
14668-MAH,Month-to-Month,No,Bank Withdrawal,59.0,780.0,0.0,0.0,596.0,1377.0
14676-TAM,Two Year,Yes,Bank Withdrawal,86.0,4890.0,0.0,110.0,1284.0,6284.0
14698-PUN,Month-to-Month,Yes,Bank Withdrawal,89.0,89.0,0.0,0.0,32.0,122.0
14706-TAM,Month-to-Month,Yes,Bank Withdrawal,69.0,529.0,0.0,0.0,247.0,777.0
14730-UTT,Two Year,No,Credit Card,26.0,605.0,0.0,0.0,116.0,722.0
14743-KAR,Two Year,Yes,Bank Withdrawal,64.0,4732.0,0.0,0.0,0.0,4732.0
14750-KAR,Month-to-Month,Yes,Bank Withdrawal,87.0,713.0,0.0,0.0,312.0,1025.0
14753-PUN,Two Year,No,Credit Card,89.0,6510.0,0.0,0.0,3234.0,9744.0
14765-MAD,One Year,Yes,Credit Card,68.0,4014.0,0.0,0.0,1501.0,5515.0
14769-GUJ,Month-to-Month,No,Bank Withdrawal,29.0,75.0,0.0,0.0,0.0,75.0
14782-AND,Month-to-Month,No,Credit Card,20.0,20.0,0.0,0.0,37.0,58.0
14808-AND,One Year,Yes,Credit Card,74.0,4698.0,0.0,0.0,2376.0,7074.0
14825-WES,Month-to-Month,Yes,Bank Withdrawal,85.0,4338.0,0.0,90.0,2502.0,6931.0
14844-KAR,Month-to-Month,No,Bank Withdrawal,20.0,417.0,9.0,0.0,772.0,1179.0
14850-PUN,Month-to-Month,Yes,Bank Withdrawal,99.0,1776.0,0.0,0.0,656.0,2433.0
14860-WES,One Year,No,Bank Withdrawal,24.0,1476.0,0.0,0.0,1021.0,2498.0
14871-KER,Month-to-Month,Yes,Bank Withdrawal,94.0,1483.0,0.0,140.0,327.0,1950.0
14878-PUN,Month-to-Month,Yes,Bank Withdrawal,83.0,4949.0,0.0,0.0,1842.0,6791.0
14888-MAD,Two Year,Yes,Credit Card,33.0,1500.0,0.0,40.0,0.0,1540.0
14903-ASS,Two Year,Yes,Credit Card,19.0,1355.0,42.0,0.0,1577.0,2890.0
14925-UTT,Month-to-Month,Yes,Bank Withdrawal,106.0,4849.0,0.0,0.0,683.0,5532.0
14941-MAH,Month-to-Month,Yes,Bank Withdrawal,79.0,1111.0,48.0,0.0,436.0,1499.0
14942-HAR,One Year,No,Bank Withdrawal,40.0,1794.0,0.0,0.0,0.0,1794.0
14952-DEL,Month-to-Month,Yes,Bank Withdrawal,94.0,1973.0,0.0,0.0,444.0,2417.0
14960-TEL,One Year,Yes,Bank Withdrawal,80.0,3581.0,0.0,0.0,1460.0,5042.0
14986-PUN,Month-to-Month,Yes,Bank Withdrawal,49.0,593.0,29.0,0.0,537.0,1101.0
15010-KER,Month-to-Month,Yes,Credit Card,45.0,96.0,0.0,30.0,34.0,160.0
15018-TAM,Two Year,No,Credit Card,89.0,5958.0,0.0,0.0,2399.0,8358.0
15026-ODI,One Year,No,Bank Withdrawal,25.0,958.0,0.0,0.0,1816.0,2774.0
15051-TAM,Month-to-Month,Yes,Bank Withdrawal,59.0,436.0,0.0,0.0,385.0,822.0
15054-TAM,Two Year,Yes,Credit Card,85.0,2067.0,0.0,0.0,1202.0,3269.0
15066-HAR,Two Year,Yes,Bank Withdrawal,84.0,6152.0,0.0,0.0,2390.0,8542.0
15082-GUJ,One Year,Yes,Credit Card,81.0,4983.0,14.0,0.0,2459.0,7428.0
15091-MAD,Month-to-Month,Yes,Credit Card,95.0,1777.0,0.0,0.0,622.0,2400.0
15115-WES,Two Year,No,Credit Card,-10.0,6094.0,3.0,0.0,872.0,6963.0
15116-PUN,Month-to-Month,Yes,Bank Withdrawal,20.0,174.0,0.0,0.0,348.0,523.0
15121-UTT,Month-to-Month,Yes,Mailed Check,24.0,96.0,0.0,0.0,0.0,96.0
15132-GUJ,Month-to-Month,Yes,Credit Card,70.0,4300.0,0.0,0.0,2265.0,6565.0
15154-MAD,Month-to-Month,Yes,Bank Withdrawal,94.0,759.0,0.0,0.0,177.0,936.0
15175-GUJ,Month-to-Month,Yes,Bank Withdrawal,96.0,1743.0,0.0,0.0,202.0,1945.0
15205-TEL,Month-to-Month,No,Bank Withdrawal,-5.0,4747.0,0.0,140.0,140.0,5027.0
15291-JHA,Two Year,No,Credit Card,20.0,1067.0,0.0,0.0,2345.0,3413.0
15302-TAM,Month-to-Month,No,Credit Card,50.0,307.0,0.0,0.0,0.0,307.0
15340-TEL,Month-to-Month,Yes,Bank Withdrawal,80.0,1217.0,0.0,0.0,181.0,1398.0
15349-UTT,Month-to-Month,Yes,Bank Withdrawal,50.0,50.0,0.0,0.0,39.0,90.0
15358-WES,One Year,Yes,Bank Withdrawal,54.0,2317.0,0.0,10.0,0.0,2327.0
15363-WES,Month-to-Month,Yes,Bank Withdrawal,79.0,303.0,0.0,0.0,110.0,413.0
15367-KAR,Month-to-Month,Yes,Bank Withdrawal,19.0,168.0,0.0,0.0,177.0,346.0
15382-GUJ,Two Year,No,Credit Card,63.0,3334.0,0.0,0.0,0.0,3334.0
15412-PUN,Two Year,Yes,Credit Card,117.0,8529.0,0.0,0.0,1792.0,10321.0
15418-PUN,One Year,No,Bank Withdrawal,19.0,229.0,0.0,0.0,451.0,681.0
15424-MAD,Two Year,Yes,Bank Withdrawal,83.0,6096.0,0.0,0.0,1155.0,7252.0
15454-TAM,Two Year,No,Credit Card,25.0,930.0,0.0,0.0,1252.0,2183.0
15480-KAR,Two Year,No,Credit Card,24.0,1874.0,16.0,0.0,987.0,2845.0
15488-JAM,Month-to-Month,No,Bank Withdrawal,66.0,2907.0,6.0,0.0,1122.0,4023.0
15488-RAJ,Month-to-Month,No,Credit Card,42.0,146.0,0.0,0.0,0.0,146.0
15506-UTT,One Year,No,Bank Withdrawal,25.0,723.0,0.0,0.0,128.0,851.0
15512-PUN,Month-to-Month,Yes,Bank Withdrawal,84.0,3958.0,0.0,0.0,187.0,4146.0
15513-PUN,Month-to-Month,Yes,Bank Withdrawal,88.0,801.0,0.0,0.0,201.0,1002.0
15552-TEL,Two Year,Yes,Bank Withdrawal,64.0,4746.0,0.0,140.0,0.0,4886.0
15559-MAH,Two Year,No,Bank Withdrawal,19.0,726.0,0.0,0.0,303.0,1029.0
15571-ASS,Two Year,No,Bank Withdrawal,90.0,3371.0,0.0,0.0,577.0,3948.0
15579-WES,Month-to-Month,Yes,Bank Withdrawal,73.0,704.0,0.0,50.0,16.0,770.0
15583-KER,One Year,Yes,Bank Withdrawal,99.0,5890.0,0.0,0.0,1431.0,7321.0
15584-KAR,Month-to-Month,Yes,Bank Withdrawal,71.0,71.0,0.0,0.0,17.0,89.0
15586-HAR,Month-to-Month,No,Credit Card,20.0,123.0,0.0,0.0,259.0,382.0
15588-BIH,Two Year,No,Credit Card,19.0,1421.0,0.0,0.0,2013.0,3435.0
15591-KAR,Month-to-Month,No,Credit Card,20.0,20.0,0.0,0.0,45.0,66.0
15644-ASS,Two Year,Yes,Bank Withdrawal,85.0,6316.0,0.0,0.0,2329.0,8646.0
15658-RAJ,Two Year,Yes,Bank Withdrawal,63.0,4684.0,0.0,0.0,0.0,4684.0
15675-GUJ,One Year,No,Credit Card,56.0,2560.0,0.0,0.0,1768.0,4328.0
15681-MAH,One Year,Yes,Bank Withdrawal,85.0,3355.0,38.0,0.0,576.0,3893.0
15687-TAM,Month-to-Month,Yes,Bank Withdrawal,74.0,606.0,0.0,0.0,14.0,620.0
15692-UTT,Month-to-Month,No,Credit Card,45.0,45.0,0.0,0.0,48.0,93.0
15712-RAJ,One Year,No,Credit Card,20.0,335.0,0.0,0.0,699.0,1035.0
15714-KAR,Two Year,Yes,Credit Card,61.0,4390.0,0.0,0.0,0.0,4390.0
15728-MAH,One Year,Yes,Bank Withdrawal,54.0,2440.0,5.0,0.0,0.0,2434.0
15731-MAD,Month-to-Month,Yes,Bank Withdrawal,84.0,4146.0,0.0,0.0,2222.0,6368.0
15739-MAD,Month-to-Month,Yes,Bank Withdrawal,24.0,226.0,0.0,0.0,30.0,256.0
15757-HAR,Month-to-Month,Yes,Credit Card,44.0,44.0,0.0,0.0,8.0,52.0
15763-MAH,Month-to-Month,Yes,Bank Withdrawal,20.0,702.0,43.0,0.0,296.0,954.0
15776-UTT,Two Year,No,Bank Withdrawal,45.0,2560.0,0.0,0.0,0.0,2560.0
15788-DEL,Month-to-Month,Yes,Bank Withdrawal,69.0,69.0,0.0,0.0,45.0,115.0
15795-MAD,One Year,Yes,Bank Withdrawal,75.0,2344.0,1.0,0.0,900.0,3243.0
15803-UTT,Month-to-Month,No,Credit Card,19.0,19.0,0.0,0.0,22.0,41.0
15822-JAM,Two Year,Yes,Credit Card,20.0,945.0,0.0,0.0,2100.0,3046.0
15827-GUJ,Month-to-Month,No,Bank Withdrawal,50.0,50.0,0.0,0.0,30.0,81.0
15835-TEL,Two Year,No,Bank Withdrawal,74.0,2181.0,0.0,0.0,1215.0,3396.0
15837-RAJ,Two Year,Yes,Credit Card,85.0,4461.0,0.0,0.0,1665.0,6126.0
15865-KER,One Year,Yes,Credit Card,110.0,7138.0,0.0,0.0,2152.0,9290.0
15872-KAR,Month-to-Month,No,Credit Card,20.0,221.0,0.0,0.0,363.0,585.0
15875-MAD,Two Year,Yes,Credit Card,106.0,6981.0,0.0,0.0,1551.0,8533.0
15895-AND,One Year,No,Mailed Check,24.0,203.0,0.0,0.0,185.0,389.0
15909-HAR,One Year,Yes,Credit Card,74.0,4456.0,0.0,0.0,2934.0,7390.0
15923-RAJ,One Year,No,Bank Withdrawal,50.0,2911.0,0.0,0.0,0.0,2911.0
15947-HAR,Month-to-Month,No,Credit Card,68.0,2656.0,0.0,0.0,805.0,3461.0
15978-PUN,Two Year,No,Credit Card,89.0,6293.0,0.0,140.0,2654.0,9088.0
16003-MAD,Month-to-Month,No,Mailed Check,69.0,1394.0,0.0,0.0,261.0,1655.0
16016-TAM,Month-to-Month,No,Credit Card,85.0,4042.0,0.0,50.0,1719.0,5811.0
16032-AND,Month-to-Month,Yes,Bank Withdrawal,46.0,87.0,0.0,0.0,3.0,91.0
16032-MAD,Two Year,No,Credit Card,80.0,5727.0,0.0,0.0,1280.0,7007.0
16051-AND,Two Year,No,Credit Card,25.0,566.0,0.0,0.0,105.0,671.0
16068-BIH,Month-to-Month,No,Bank Withdrawal,25.0,25.0,0.0,10.0,0.0,35.0
16071-HAR,Two Year,No,Credit Card,88.0,6161.0,0.0,40.0,2958.0,9160.0
16124-MAH,Two Year,Yes,Bank Withdrawal,-8.0,4931.0,0.0,0.0,1003.0,5935.0
16141-UTT,Month-to-Month,Yes,Bank Withdrawal,79.0,434.0,0.0,0.0,118.0,552.0
16142-TAM,Two Year,Yes,Bank Withdrawal,-7.0,6463.0,0.0,0.0,3211.0,9675.0
16149-ASS,Month-to-Month,Yes,Bank Withdrawal,73.0,1463.0,0.0,0.0,107.0,1570.0
16194-JAM,Month-to-Month,Yes,Bank Withdrawal,50.0,168.0,0.0,0.0,40.0,208.0
16243-DEL,Month-to-Month,Yes,Bank Withdrawal,74.0,74.0,0.0,0.0,48.0,123.0
16244-UTT,Month-to-Month,No,Credit Card,19.0,19.0,0.0,0.0,5.0,24.0
16245-KAR,Two Year,Yes,Credit Card,24.0,1718.0,0.0,0.0,3113.0,4831.0
16271-MAH,Two Year,Yes,Credit Card,21.0,490.0,0.0,0.0,494.0,985.0
16274-JAM,Month-to-Month,Yes,Bank Withdrawal,25.0,25.0,0.0,10.0,0.0,35.0
16287-JAM,One Year,Yes,Bank Withdrawal,104.0,7220.0,0.0,0.0,1410.0,8630.0
16297-HAR,Two Year,No,Bank Withdrawal,99.0,7251.0,0.0,0.0,1703.0,8955.0
16313-GUJ,Month-to-Month,Yes,Bank Withdrawal,102.0,2110.0,0.0,0.0,350.0,2460.0
16322-KAR,Month-to-Month,No,Bank Withdrawal,19.0,851.0,0.0,0.0,739.0,1590.0
16325-HAR,Month-to-Month,Yes,Credit Card,30.0,1529.0,0.0,0.0,0.0,1529.0
16327-WES,One Year,Yes,Bank Withdrawal,101.0,2948.0,0.0,60.0,191.0,3199.0
16339-UTT,Month-to-Month,No,Credit Card,51.0,1561.0,0.0,0.0,0.0,1561.0
16343-MAH,Month-to-Month,Yes,Mailed Check,69.0,837.0,0.0,0.0,324.0,1162.0
16346-HAR,Month-to-Month,Yes,Bank Withdrawal,44.0,93.0,0.0,0.0,82.0,176.0
16364-TEL,Two Year,Yes,Bank Withdrawal,20.0,790.0,0.0,0.0,1419.0,2209.0
16366-KAR,Month-to-Month,Yes,Credit Card,55.0,1165.0,0.0,0.0,0.0,1165.0
16420-AND,Month-to-Month,No,Bank Withdrawal,117.0,5438.0,0.0,0.0,2065.0,7504.0
16440-MAH,Month-to-Month,Yes,Bank Withdrawal,35.0,68.0,0.0,10.0,0.0,78.0
16444-BIH,Month-to-Month,No,Credit Card,-2.0,140.0,0.0,0.0,72.0,212.0
16462-TAM,Two Year,No,Credit Card,84.0,2839.0,0.0,0.0,309.0,3148.0
16504-HAR,Month-to-Month,Yes,Bank Withdrawal,69.0,69.0,0.0,0.0,2.0,71.0
16522-JAM,Month-to-Month,Yes,Bank Withdrawal,99.0,1200.0,0.0,0.0,262.0,1462.0
16528-PUN,Month-to-Month,Yes,Bank Withdrawal,98.0,396.0,0.0,0.0,22.0,418.0
16541-UTT,Two Year,Yes,Credit Card,68.0,4378.0,0.0,0.0,1490.0,5869.0
16549-TEL,Month-to-Month,Yes,Bank Withdrawal,84.0,1737.0,0.0,0.0,1030.0,2767.0
16554-RAJ,Month-to-Month,Yes,Credit Card,75.0,633.0,0.0,0.0,83.0,717.0
16556-GUJ,Month-to-Month,Yes,Bank Withdrawal,30.0,856.0,0.0,0.0,0.0,856.0
16560-MAH,Two Year,Yes,Bank Withdrawal,83.0,3147.0,24.0,0.0,129.0,3252.0
16562-UTT,Month-to-Month,Yes,Bank Withdrawal,98.0,5812.0,0.0,0.0,184.0,5997.0
16583-GUJ,One Year,Yes,Credit Card,20.0,1071.0,0.0,0.0,2052.0,3124.0
16591-JAM,One Year,No,Credit Card,80.0,3058.0,0.0,0.0,1601.0,4659.0
16623-WES,One Year,No,Mailed Check,24.0,1642.0,0.0,0.0,257.0,1900.0
16633-UTT,Two Year,No,Bank Withdrawal,22.0,1014.0,0.0,0.0,585.0,1600.0
16641-PUN,One Year,Yes,Credit Card,44.0,893.0,0.0,0.0,0.0,893.0
16702-JAM,Month-to-Month,No,Credit Card,89.0,4952.0,41.0,0.0,212.0,5123.0
16708-AND,Two Year,No,Credit Card,19.0,397.0,0.0,0.0,579.0,976.0
16733-ODI,Month-to-Month,Yes,Credit Card,45.0,45.0,0.0,0.0,40.0,86.0
16741-UTT,Month-to-Month,No,Credit Card,75.0,480.0,0.0,0.0,126.0,607.0
16745-UTT,One Year,Yes,Credit Card,81.0,5224.0,0.0,0.0,2174.0,7398.0
16754-MAH,Two Year,No,Credit Card,19.0,550.0,0.0,0.0,64.0,614.0
16764-WES,Month-to-Month,No,Credit Card,20.0,20.0,0.0,0.0,48.0,68.0
16774-MAH,Month-to-Month,Yes,Bank Withdrawal,80.0,2429.0,0.0,0.0,1149.0,3578.0
16782-CHH,Two Year,No,Bank Withdrawal,92.0,6474.0,0.0,110.0,3116.0,9701.0
16784-HAR,Month-to-Month,Yes,Bank Withdrawal,89.0,1057.0,0.0,70.0,416.0,1544.0
16790-RAJ,One Year,Yes,Credit Card,55.0,1636.0,0.0,0.0,0.0,1636.0
16794-TEL,Month-to-Month,No,Mailed Check,19.0,19.0,0.0,0.0,1.0,21.0
16805-UTT,Two Year,Yes,Bank Withdrawal,108.0,5067.0,0.0,0.0,475.0,5543.0
16806-RAJ,Two Year,No,Credit Card,55.0,3880.0,0.0,0.0,0.0,3880.0
16820-UTT,Two Year,No,Bank Withdrawal,59.0,2016.0,0.0,0.0,0.0,2016.0
16837-UTT,Month-to-Month,Yes,Credit Card,35.0,552.0,0.0,80.0,0.0,632.0
16839-WES,Month-to-Month,No,Credit Card,65.0,3363.0,0.0,0.0,111.0,3475.0
16874-UTT,Two Year,No,Credit Card,21.0,1210.0,0.0,0.0,2118.0,3328.0
16898-UTT,Month-to-Month,No,Bank Withdrawal,80.0,1747.0,0.0,0.0,281.0,2028.0
16916-AND,Month-to-Month,Yes,Credit Card,85.0,3132.0,0.0,0.0,883.0,4016.0
16921-RAJ,One Year,No,Bank Withdrawal,78.0,5445.0,0.0,0.0,2513.0,7958.0
16931-BIH,Month-to-Month,Yes,Credit Card,19.0,19.0,0.0,0.0,8.0,27.0
16932-HAR,Two Year,Yes,Credit Card,91.0,6614.0,0.0,0.0,1951.0,8566.0
16936-GUJ,Month-to-Month,No,Bank Withdrawal,20.0,137.0,0.0,0.0,112.0,249.0
16940-TAM,Month-to-Month,Yes,Bank Withdrawal,74.0,383.0,0.0,0.0,164.0,547.0
16945-AND,Month-to-Month,No,Bank Withdrawal,25.0,25.0,0.0,0.0,0.0,25.0
17000-ODI,Month-to-Month,Yes,Credit Card,95.0,5567.0,0.0,0.0,1610.0,7177.0
17002-UTT,Month-to-Month,No,Bank Withdrawal,95.0,778.0,0.0,0.0,237.0,1015.0
17032-UTT,Month-to-Month,Yes,Bank Withdrawal,98.0,5669.0,0.0,0.0,392.0,6061.0
17050-MAH,One Year,Yes,Bank Withdrawal,100.0,3217.0,0.0,0.0,1574.0,4792.0
17052-MAD,Two Year,No,Credit Card,19.0,1049.0,0.0,0.0,996.0,2046.0
17059-RAJ,Two Year,Yes,Credit Card,19.0,864.0,0.0,0.0,1119.0,1983.0
17060-JAM,Month-to-Month,Yes,Bank Withdrawal,-10.0,840.0,0.0,0.0,0.0,840.0
17065-PUN,One Year,No,Credit Card,86.0,5762.0,0.0,150.0,663.0,6576.0
17092-DEL,Two Year,Yes,Credit Card,115.0,8399.0,0.0,110.0,2216.0,10725.0
17096-GUJ,Two Year,No,Bank Withdrawal,105.0,7611.0,0.0,0.0,1962.0,9573.0
17111-MAH,Month-to-Month,Yes,Credit Card,20.0,83.0,0.0,0.0,108.0,191.0
17127-GUJ,One Year,Yes,Credit Card,87.0,2274.0,0.0,20.0,1172.0,3466.0
17149-GUJ,Month-to-Month,Yes,Bank Withdrawal,89.0,477.0,0.0,0.0,228.0,706.0
17154-HAR,One Year,No,Mailed Check,18.0,18.0,0.0,0.0,43.0,62.0
17154-MAH,Two Year,No,Bank Withdrawal,24.0,1810.0,0.0,0.0,1383.0,3194.0
17155-UTT,One Year,No,Bank Withdrawal,24.0,1133.0,0.0,0.0,656.0,1789.0
17163-JAM,Month-to-Month,Yes,Bank Withdrawal,45.0,770.0,0.0,0.0,695.0,1466.0
17180-UTT,Month-to-Month,No,Credit Card,45.0,2108.0,0.0,0.0,0.0,2108.0
17197-WES,Month-to-Month,Yes,Credit Card,90.0,2282.0,0.0,0.0,862.0,3144.0
17217-MAD,One Year,No,Credit Card,19.0,225.0,0.0,0.0,157.0,382.0
17233-AND,Two Year,No,Credit Card,84.0,5997.0,0.0,0.0,2090.0,8087.0
17235-AND,One Year,Yes,Bank Withdrawal,66.0,2728.0,0.0,0.0,1312.0,4041.0
17250-HAR,Month-to-Month,No,Credit Card,49.0,97.0,0.0,0.0,81.0,178.0
17283-KAR,Month-to-Month,Yes,Bank Withdrawal,45.0,524.0,0.0,0.0,433.0,957.0
17308-HAR,Month-to-Month,Yes,Credit Card,54.0,1510.0,0.0,0.0,977.0,2487.0
17309-HAR,Month-to-Month,No,Credit Card,55.0,1405.0,0.0,0.0,290.0,1695.0
17341-TAM,Two Year,No,Bank Withdrawal,86.0,5215.0,0.0,0.0,2678.0,7893.0
17347-UTT,Two Year,Yes,Bank Withdrawal,114.0,8317.0,0.0,0.0,2067.0,10385.0
17357-UTT,Month-to-Month,Yes,Bank Withdrawal,94.0,777.0,0.0,0.0,310.0,1087.0
17371-TAM,One Year,No,Bank Withdrawal,108.0,5610.0,0.0,0.0,1471.0,7082.0
17374-MAH,Two Year,Yes,Bank Withdrawal,84.0,4984.0,0.0,0.0,2997.0,7982.0
17398-GUJ,One Year,Yes,Credit Card,54.0,3134.0,0.0,0.0,531.0,3665.0
17437-PUN,One Year,Yes,Bank Withdrawal,99.0,4744.0,0.0,0.0,281.0,5026.0
17476-JAM,Two Year,No,Credit Card,19.0,1099.0,14.0,0.0,1571.0,2656.0
17481-MAD,One Year,Yes,Bank Withdrawal,89.0,567.0,0.0,0.0,48.0,616.0
17488-PUN,Month-to-Month,Yes,Bank Withdrawal,75.0,302.0,0.0,0.0,94.0,396.0
17488-RAJ,One Year,No,Credit Card,63.0,2763.0,0.0,0.0,1887.0,4651.0
17493-RAJ,Month-to-Month,Yes,Bank Withdrawal,104.0,3409.0,0.0,0.0,373.0,3783.0
17494-BIH,One Year,Yes,Bank Withdrawal,90.0,6130.0,0.0,0.0,773.0,6904.0
17539-ASS,Month-to-Month,Yes,Credit Card,44.0,2181.0,0.0,0.0,0.0,2181.0
17570-GUJ,One Year,No,Credit Card,-8.0,795.0,0.0,100.0,387.0,1282.0
17577-BIH,One Year,No,Credit Card,55.0,1885.0,0.0,0.0,1467.0,3352.0
17584-MAH,One Year,Yes,Bank Withdrawal,100.0,5069.0,0.0,0.0,929.0,5999.0
17593-UTT,Month-to-Month,No,Credit Card,75.0,2636.0,0.0,0.0,876.0,3512.0
17597-HAR,Month-to-Month,Yes,Bank Withdrawal,29.0,29.0,0.0,0.0,0.0,29.0
17609-MAD,Month-to-Month,Yes,Bank Withdrawal,85.0,1601.0,0.0,0.0,504.0,2106.0
17661-PUN,Month-to-Month,No,Mailed Check,74.0,544.0,0.0,10.0,151.0,705.0
17664-KAR,Month-to-Month,Yes,Bank Withdrawal,73.0,1558.0,0.0,0.0,599.0,2158.0
17664-UTT,One Year,Yes,Credit Card,78.0,3682.0,0.0,40.0,121.0,3843.0
17682-PUN,Month-to-Month,No,Bank Withdrawal,20.0,91.0,0.0,0.0,183.0,274.0
17689-AND,Month-to-Month,Yes,Credit Card,59.0,415.0,0.0,0.0,15.0,431.0
17695-PUN,Two Year,No,Bank Withdrawal,102.0,6989.0,0.0,0.0,3261.0,10251.0
17707-PUD,Two Year,Yes,Bank Withdrawal,19.0,1292.0,0.0,0.0,3169.0,4462.0
17723-MAH,Month-to-Month,Yes,Credit Card,81.0,3141.0,0.0,0.0,48.0,3189.0
17735-MAD,Two Year,Yes,Bank Withdrawal,80.0,4860.0,17.0,0.0,2652.0,7495.0
17736-HAR,One Year,Yes,Bank Withdrawal,105.0,7521.0,6.0,100.0,1818.0,9433.0
17783-TAM,Month-to-Month,Yes,Bank Withdrawal,85.0,187.0,0.0,0.0,10.0,198.0
17796-BIH,Month-to-Month,Yes,Bank Withdrawal,48.0,48.0,0.0,0.0,16.0,64.0
17799-UTT,One Year,No,Bank Withdrawal,100.0,7113.0,16.0,0.0,2012.0,9108.0
17814-TAM,One Year,No,Credit Card,110.0,5686.0,20.0,0.0,1363.0,7029.0
17816-ODI,One Year,Yes,Credit Card,70.0,4480.0,0.0,0.0,2107.0,6588.0
17838-WES,Two Year,No,Bank Withdrawal,108.0,4903.0,0.0,0.0,1725.0,6628.0
17841-MAH,Month-to-Month,No,Bank Withdrawal,95.0,3418.0,0.0,0.0,1596.0,5014.0
17845-TEL,Month-to-Month,Yes,Bank Withdrawal,69.0,69.0,0.0,0.0,12.0,82.0
17846-MAD,Two Year,Yes,Credit Card,90.0,2595.0,0.0,0.0,121.0,2717.0
17866-HAR,Month-to-Month,Yes,Bank Withdrawal,86.0,582.0,0.0,20.0,158.0,760.0
17891-AND,One Year,Yes,Credit Card,55.0,1466.0,0.0,0.0,1177.0,2643.0
17893-TAM,Month-to-Month,Yes,Bank Withdrawal,81.0,585.0,0.0,0.0,40.0,626.0
17901-TEL,Month-to-Month,No,Bank Withdrawal,28.0,131.0,0.0,0.0,0.0,131.0
17908-HAR,Month-to-Month,Yes,Bank Withdrawal,73.0,2217.0,0.0,0.0,478.0,2695.0
17908-RAJ,Two Year,Yes,Mailed Check,19.0,561.0,13.0,0.0,416.0,964.0
17909-PUD,Two Year,No,Bank Withdrawal,20.0,1423.0,0.0,0.0,3401.0,4824.0
17950-AND,Month-to-Month,Yes,Bank Withdrawal,75.0,3198.0,0.0,0.0,1462.0,4660.0
17956-WES,Month-to-Month,No,Bank Withdrawal,49.0,1441.0,0.0,100.0,166.0,1708.0
17974-JAM,Two Year,No,Credit Card,20.0,1278.0,5.0,0.0,667.0,1940.0
18015-ODI,Month-to-Month,Yes,Bank Withdrawal,49.0,49.0,0.0,0.0,14.0,64.0
18027-UTT,Month-to-Month,Yes,Credit Card,19.0,33.0,0.0,0.0,7.0,41.0
18034-KER,Month-to-Month,Yes,Bank Withdrawal,69.0,69.0,0.0,0.0,11.0,80.0
18036-TAM,Month-to-Month,Yes,Bank Withdrawal,50.0,50.0,0.0,0.0,39.0,90.0
18063-TEL,Month-to-Month,Yes,Bank Withdrawal,92.0,1337.0,0.0,0.0,389.0,1726.0
18063-UTT,Month-to-Month,No,Credit Card,61.0,1422.0,0.0,80.0,945.0,2447.0
18064-KER,Two Year,Yes,Credit Card,20.0,459.0,0.0,0.0,441.0,901.0
18064-MAH,Month-to-Month,No,Bank Withdrawal,96.0,639.0,0.0,0.0,321.0,961.0
18072-AND,Two Year,No,Credit Card,19.0,637.0,0.0,0.0,341.0,978.0
18081-TAM,Month-to-Month,Yes,Bank Withdrawal,79.0,1043.0,0.0,0.0,480.0,1524.0
18103-KAR,Month-to-Month,Yes,Credit Card,78.0,2976.0,0.0,30.0,1569.0,4576.0
18125-TEL,Two Year,Yes,Bank Withdrawal,99.0,7422.0,0.0,0.0,2077.0,9500.0
18152-ODI,Month-to-Month,No,Bank Withdrawal,103.0,970.0,18.0,0.0,399.0,1351.0
18160-KAR,Month-to-Month,No,Credit Card,19.0,178.0,0.0,0.0,366.0,545.0
18203-UTT,Two Year,Yes,Mailed Check,44.0,343.0,0.0,0.0,0.0,343.0
18214-MAH,One Year,No,Credit Card,100.0,5448.0,0.0,0.0,2264.0,7713.0
18220-JHA,Two Year,No,Credit Card,25.0,630.0,44.0,0.0,592.0,1178.0
18223-MAD,Two Year,Yes,Credit Card,39.0,825.0,0.0,0.0,0.0,825.0
18228-AND,Month-to-Month,Yes,Credit Card,48.0,48.0,0.0,0.0,11.0,59.0
18231-MAH,Two Year,No,Credit Card,110.0,7467.0,0.0,0.0,1614.0,9082.0
18238-JAM,Month-to-Month,Yes,Bank Withdrawal,90.0,1259.0,0.0,0.0,190.0,1449.0
